monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,age,missing_parking,f_minimart,f_gymnasium,f_security,f_playground,f_swimming_pool,f_parking,f_lift,f_barbeque_area,f_multipurpose_hall,f_jogging_track,f_squash_court,f_sauna,f_club_house,f_tennis_court,missing_facilities,a_air_cond,a_cooking_allowed,a_washing_machine,a_near_ktm_lrt,a_internet,missing_amenities
1200,1400.0,1600.0,3,2,2,818,1,0,4,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1500,1400.0,1600.0,3,2,2,818,2,0,4,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1100,1200.0,1600.0,3,1,2,1366,1,0,18,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0
1700,1700.0,1600.0,4,1,3,1690,1,0,8,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
2000,1300.0,1650.0,3,1,2,883,2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2500,2100.0,1600.0,3,2,2,860,2,0,3,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
1500,1400.0,1650.0,2,2,2,850,2,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
1300,1300.0,1650.0,2,1,2,728,2,0,13,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1600,1550.0,1250.0,3,1,2,1139,1,0,20,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1100,1500.0,1600.0,3,1,2,1000,0,0,14,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1200,900.0,1650.0,3,2,2,1097,1,0,7,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
2280,1400.0,1600.0,4,2,2,1269,2,0,8,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0
3500,1500.0,1650.0,3,1,2,1045,2,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
950,1500.0,1250.0,3,1,2,778,0,0,19,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2600,1500.0,1650.0,2,2,2,858,2,0,4,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1450,1300.0,1650.0,2,2,2,650,2,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
1700,1500.0,1650.0,3,2,3,1100,1,0,8,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2300,1500.0,1150.0,3,1,2,1000,2,0,8,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
3800,1550.0,1600.0,2,1,2,1001,2,0,6,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1500,1200.0,1650.0,2,2,1,638,2,0,5,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
1400,1500.0,1650.0,1,1,1,486,2,0,9,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
900,1300.0,1250.0,3,1,2,830,1,0,23,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,2000.0,1650.0,2,2,2,750,1,0,7,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
950,1500.0,1250.0,3,2,2,830,0,0,9,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2100,1325.0,1650.0,3,2,2,1257,2,0,6,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
1200,1400.0,1250.0,3,2,2,1306,1,0,9,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1700,1540.0,1650.0,3,1,2,950,1,0,17,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
2000,1300.0,1650.0,3,2,2,1000,2,0,6,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0
1000,900.0,1650.0,3,2,2,1014,1,0,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0
650,1500.0,1600.0,3,3,2,250,2,0,4,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
1200,1300.0,1600.0,3,1,2,916,2,0,11,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3000,1550.0,1650.0,3,1,2,1474,2,0,8,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1
1200,1200.0,1650.0,3,1,2,842,2,0,6,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1550,1500.0,1250.0,3,2,2,1100,1,0,18,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
600,1300.0,1250.0,3,1,2,650,0,0,20,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1500,1400.0,1650.0,2,2,2,850,1,0,3,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0
1650,1500.0,1650.0,3,2,2,912,2,0,9,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
1100,1300.0,1600.0,3,1,2,1070,1,0,12,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1600,1500.0,1600.0,3,2,3,1203,1,0,8,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
2000,1850.0,1650.0,3,1,2,1067,1,0,6,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1
900,1400.0,1600.0,3,1,2,900,1,0,19,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
600,1200.0,1600.0,2,1,1,600,0,0,2,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1200,1300.0,1650.0,3,2,2,1044,1,0,8,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2000,1500.0,1650.0,3,2,2,896,1,0,7,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
800,1200.0,1600.0,3,2,2,850,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1200,1200.0,1650.0,2,2,2,900,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1100,1300.0,1650.0,3,1,1,550,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
999,1300.0,1650.0,3,1,2,450,2,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
4000,2300.0,1150.0,1,1,1,900,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1000,1500.0,1250.0,3,1,2,900,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
1400,1499.5,1650.0,1,1,1,504,2,0,6,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
2500,1500.0,1600.0,4,2,3,1787,2,0,11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1300,900.0,1600.0,3,2,2,1120,1,0,8,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0
1800,1300.0,1250.0,3,1,2,1648,2,0,10,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1099,1300.0,1600.0,3,2,2,1076,1,0,11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
1900,1675.0,1600.0,3,2,2,1076,2,0,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1600,1675.0,1600.0,3,2,2,1200,1,0,8,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
2750,1675.0,1600.0,4,4,4,2400,1,0,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3000,1550.0,1600.0,3,3,4,2800,2,0,11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1100,1300.0,1600.0,3,1,2,900,1,0,18,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1199,1300.0,1650.0,2,1,2,700,2,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1200,900.0,1650.0,3,2,2,1100,2,0,7,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0
999,1300.0,1650.0,1,1,1,450,2,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1500,1500.0,1650.0,2,1,1,450,2,0,10,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0
1600,1500.0,1600.0,3,2,2,870,1,0,4,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1
1900,1300.0,1600.0,2,1,2,1060,1,0,10,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
3000,1550.0,1600.0,3,2,3,1600,1,0,15,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1700,1300.0,1650.0,3,2,2,951,2,0,6,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0
800,900.0,1250.0,3,2,2,950,0,0,5,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1500,1540.0,1600.0,3,1,2,1192,2,0,25,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
1300,1300.0,1650.0,4,1,2,1173,1,0,10,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
3300,2000.0,1650.0,3,2,2,1500,2,0,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
1700,1200.0,1600.0,3,2,2,1025,0,0,4,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1500,1500.0,1600.0,2,1,2,789,2,0,16,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0
1300,1550.0,1250.0,3,1,2,850,1,0,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1500,1400.0,1650.0,2,2,2,966,2,0,7,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1
2700,2000.0,1650.0,3,1,2,1020,2,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
700,900.0,1650.0,1,1,1,240,2,0,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
900,900.0,1650.0,3,2,2,1014,1,0,7,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1400,1300.0,1600.0,3,1,2,1200,1,0,13,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1200,1300.0,1600.0,1,1,1,560,2,0,11,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2100,1675.0,1600.0,3,3,3,1224,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1450,1675.0,1600.0,3,2,2,900,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
900,1300.0,1600.0,3,2,2,1015,1,0,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
1900,1550.0,1600.0,3,1,2,986,2,0,16,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
1100,2300.0,1650.0,1,1,1,380,2,0,2,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
800,1300.0,1600.0,1,1,2,780,2,0,11,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2000,2000.0,1650.0,1,1,1,450,2,0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0
900,1200.0,1600.0,3,1,2,860,0,0,5,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
600,1400.0,1650.0,1,1,1,200,2,0,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
900,1300.0,1600.0,1,1,1,450,2,0,7,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0
1500,1300.0,1600.0,2,2,2,1000,2,0,15,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
2000,1300.0,1650.0,3,2,2,1200,2,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
1700,1500.0,1600.0,2,1,2,1312,1,0,8,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1
1200,1675.0,1600.0,2,2,2,744,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1800,1500.0,1650.0,1,1,2,791,2,0,9,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
1200,1300.0,1600.0,3,2,2,1076,1,0,11,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
850,1300.0,1650.0,1,1,1,200,2,0,4,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0
1000,1850.0,1250.0,3,1,2,900,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1000,1500.0,1200.0,1,1,1,486,1,0,9,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0
1100,1399.0,1650.0,3,2,2,1048,0,0,6,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0
850,1300.0,1250.0,2,1,1,700,1,0,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,2000.0,1650.0,1,1,1,450,2,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
1800,1500.0,1650.0,2,1,2,780,2,0,9,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
1500,1500.0,1250.0,3,1,2,950,1,0,9,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
2500,2300.0,1600.0,3,2,2,1302,1,0,6,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
2500,2300.0,1600.0,2,2,2,979,2,0,6,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
1300,1200.0,1600.0,3,2,2,1250,1,0,6,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
1350,1300.0,1600.0,3,2,2,935,1,0,11,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1200,1400.0,1250.0,3,2,2,1305,1,0,5,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1700,1500.0,1250.0,3,1,2,813,2,0,9,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
2500,1200.0,1600.0,3,1,2,1600,1,0,25,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1
2000,1400.0,1650.0,2,1,1,1367,2,0,5,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0
1900,1350.0,1650.0,2,1,2,709,2,0,7,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0
800,1400.0,1650.0,1,1,1,872,2,0,3,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0
1050,900.0,1600.0,3,2,2,893,0,0,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
1700,1300.0,1250.0,3,1,2,964,2,0,18,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
2100,1325.0,1650.0,3,2,2,1257,2,0,6,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1
370,1200.0,1250.0,4,1,2,999,2,0,20,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0
950,1500.0,1200.0,1,1,1,300,2,0,3,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1150,1200.0,1250.0,3,1,2,1100,1,0,17,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1500,1300.0,1650.0,3,2,2,1012,2,0,10,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0
1650,1300.0,1600.0,1,1,1,700,2,0,8,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
1100,1200.0,1600.0,3,1,2,1080,0,0,9,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1500,1500.0,1600.0,1,1,1,250,2,0,10,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0
1800,1200.0,1600.0,3,1,2,996,2,0,19,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1500,1300.0,1600.0,1,1,1,790,2,0,8,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1400,1300.0,1600.0,3,2,2,1010,0,0,3,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
800,1400.0,1600.0,2,1,2,1140,0,0,24,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1500,1550.0,1600.0,3,2,2,1100,1,0,11,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
1900,1675.0,1600.0,3,2,2,1076,2,0,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1600,1200.0,1600.0,3,2,2,1101,2,0,11,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1
900,1200.0,1600.0,1,1,1,462,1,0,9,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1200,1200.0,1600.0,3,2,2,1288,1,0,9,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1200,1300.0,1600.0,3,1,2,850,1,0,11,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1500,1300.0,1600.0,3,2,2,1010,1,0,3,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
898,900.0,1250.0,1,1,1,550,2,0,7,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0
1100,1200.0,1600.0,3,1,2,1080,1,0,9,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1500,1300.0,1600.0,3,2,2,1010,0,0,3,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1150,1500.0,1250.0,3,2,2,830,1,0,9,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
3300,1550.0,1600.0,3,2,2,2000,2,0,8,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0
1100,1300.0,1650.0,2,1,2,750,2,0,10,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1400,1300.0,1250.0,1,1,1,500,2,0,6,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1300,1300.0,1650.0,3,2,2,888,2,0,3,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
2300,1540.0,1600.0,4,2,2,1250,2,0,20,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0
1297,1200.0,1600.0,3,2,2,1100,1,0,5,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1500,1500.0,1600.0,3,1,2,1119,0,0,6,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1000,900.0,1600.0,3,1,2,1050,1,0,8,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
1600,1540.0,1600.0,3,1,2,1500,2,0,25,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
1300,1550.0,1500.0,1,1,1,300,2,0,8,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0
1350,1200.0,1600.0,3,1,2,1023,2,0,5,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1000,1300.0,1650.0,1,1,1,450,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
1300,1500.0,1200.0,1,1,1,488,2,0,9,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
2500,1550.0,1600.0,3,1,2,1260,2,0,19,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0
1500,1300.0,1600.0,3,2,2,1200,2,0,10,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0
2399,1550.0,1650.0,3,1,2,907,2,0,8,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
2299,1540.0,1600.0,4,2,2,1250,2,0,20,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
649,900.0,1650.0,3,2,2,901,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1000,1300.0,1600.0,1,1,1,282,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1450,2300.0,1650.0,1,1,1,705,1,0,6,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0
1650,1550.0,1600.0,1,1,1,592,2,0,8,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1700,1400.0,1600.0,2,1,2,1123,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1199,1550.0,1500.0,1,1,2,951,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
1600,1400.0,1650.0,2,2,2,966,2,0,7,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1
1199,1300.0,1650.0,1,1,1,450,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
1600,1200.0,1600.0,3,2,2,970,0,0,11,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1300,1300.0,1600.0,3,1,2,1066,1,0,25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
900,1200.0,1600.0,1,1,1,466,1,0,5,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2450,1400.0,1650.0,4,5,2,1128,2,0,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1
2600,1500.0,1650.0,2,1,2,88,2,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1
1450,1500.0,1250.0,3,1,2,1100,1,0,27,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1
1800,1550.0,1600.0,3,1,2,1239,1,0,24,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1
1500,1200.0,1650.0,2,2,1,638,2,0,5,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1600,1200.0,1650.0,2,2,1,455,2,0,5,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
850,900.0,1250.0,3,1,2,950,1,0,5,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
650,900.0,1600.0,3,2,2,901,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
650,900.0,1600.0,3,2,2,901,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1600,1300.0,1250.0,1,1,1,500,2,0,6,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0
1099,1500.0,1600.0,3,1,2,1181,0,0,33,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
1050,1300.0,1650.0,3,2,2,900,0,0,10,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
1500,1300.0,1600.0,2,2,2,1000,1,0,11,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0
1100,1500.0,1250.0,3,1,2,775,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1100,1500.0,1650.0,3,2,2,557,1,0,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1600,1600.0,1650.0,2,1,1,631,2,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1200,1300.0,1600.0,1,1,1,609,1,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
1500,1300.0,1600.0,3,1,2,1300,2,0,22,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
750,1200.0,1600.0,3,1,2,1000,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1400,1300.0,1600.0,3,1,2,1087,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1900,1500.0,1600.0,3,2,2,1119,2,0,6,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1250,900.0,1250.0,3,2,2,900,2,0,5,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1700,1200.0,1600.0,3,2,2,1025,0,0,4,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0
1500,1200.0,1600.0,2,1,2,1000,1,0,9,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1000,1300.0,1600.0,2,1,1,550,2,0,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
